player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,10,REG,27,37,302.0,0,0.0,3.0,19.0,1,1,277.0,162.0,15.0,5.2575135,0,1.0902528,0.13869914,5,4.0,0,0.0,0.0,2.0,-0.45795545,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.48,10.48
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,11,REG,39,51,376.0,3,2.0,0.0,-0.0,0,0,265.0,200.0,19.0,10.4678135,0,1.418868,0.17420992,1,0.0,0,1.0,0.0,0.0,-0.7346794,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,23.04,23.04
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,12,REG,19,31,198.0,0,2.0,2.0,16.0,0,0,256.0,125.0,8.0,-16.005299,0,0.7734375,0.011075175,5,11.0,0,1.0,1.0,0.0,-5.2194815,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.02,3.02
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,13,REG,37,47,351.0,1,0.0,1.0,7.0,0,0,167.0,256.0,19.0,18.20021,0,2.1017964,0.23595195,4,1.0,1,0.0,0.0,2.0,-0.042676583,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,24.14,24.14
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,14,REG,16,25,137.0,1,1.0,1.0,5.0,0,0,114.0,74.0,6.0,-4.5144916,0,1.2017543,0.012242933,4,11.0,1,0.0,0.0,2.0,4.533963,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.58,14.58
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,15,REG,22,34,209.0,2,1.0,3.0,20.0,0,0,199.0,114.0,9.0,-11.140138,0,1.0502512,0.031341065,1,9.0,0,0.0,0.0,0.0,-0.23348184,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,15.26,15.26
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,16,REG,24,43,234.0,0,1.0,3.0,18.0,0,0,283.0,78.0,15.0,-2.3863106,0,0.8268551,-0.024842486,7,23.0,0,0.0,0.0,0.0,-2.7413552,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.66,9.66
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,18,POST,9,19,155.0,1,0.0,2.0,15.0,0,0,208.0,57.0,5.0,1.8439254,0,0.7451923,-0.021090614,4,4.0,0,0.0,0.0,1.0,-4.0385494,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.6,10.6
00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",LA,2020,19,POST,21,27,174.0,1,0.0,4.0,26.0,0,0,142.0,52.0,11.0,-1.9712999,1,1.2253522,0.08411991,1,6.0,0,0.0,0.0,0.0,0.2391866,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.56,13.56
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,40.0,0,0.0,0.0,30.0,28.0,2.0,2.8441756,0,1.3333334,0.14285715,0.24193548,0.38364056,0.0,4.0,7.0
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,5,54.0,3,0.0,0.0,44.0,10.0,4.0,8.267512,0,1.2272727,0.1923077,0.19469027,0.42474473,0.0,23.4,28.4
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,40.0,0,0.0,0.0,21.0,19.0,1.0,3.7182992,1,1.9047619,0.06451613,0.109947644,0.17373754,0.0,6.0,8.0
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,20.0,0,0.0,0.0,16.0,10.0,1.0,0.16792247,0,1.25,0.125,0.08163265,0.24464285,0.0,2.0,5.0
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,12.0,0,0.0,0.0,8.0,4.0,0.0,0.34513026,0,1.5,0.06896552,0.043715846,0.13404937,0.0,1.2,3.2
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,56.0,0,0.0,0.0,42.0,19.0,2.0,3.4496124,0,1.3333334,0.10810811,0.092307694,0.22677755,0.0,5.6,8.6
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,14.0,0,0.0,0.0,9.0,12.0,1.0,-1.5657172,0,1.5555556,0.07017544,0.025139665,0.12286092,0.0,1.4,3.4
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,60.0,0,0.0,0.0,76.0,28.0,2.0,1.8673118,0,0.7894737,0.16666667,0.27436823,0.44205776,0.0,6.0,9.0
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,0,0.0,0.0,0.0,-0.6880421,0,4,4,19.0,0,0.0,0.0,14.0,5.0,0.0,0.34637824,0,1.3571428,0.08163265,0.0546875,0.16073023,0.0,2.0,6.0
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,6.0,0,0.0,0.0,10.0,3.0,1.0,-0.69457763,0,0.6,0.06666667,0.03984064,0.12788844,0.0,0.6,1.6
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,24.0,1,0.0,0.0,51.0,9.0,4.0,4.2611055,0,0.47058824,0.13636364,0.33552632,0.43941388,0.0,8.4,12.4
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,34.0,0,0.0,0.0,12.0,22.0,2.0,2.7484941,0,2.8333333,0.083333336,0.10526316,0.19868422,0.0,3.4,5.4
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,67.0,1,0.0,0.0,35.0,43.0,3.0,4.4827027,0,1.9142857,0.16666667,0.19125684,0.38387978,0.0,12.7,16.7
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,34.0,0,0.0,0.0,55.0,18.0,1.0,-2.1468985,0,0.6181818,0.14634146,0.19784173,0.3580014,0.0,3.4,6.4
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,41.0,0,0.0,0.0,56.0,8.0,3.0,6.1221375,0,0.73214287,0.10810811,0.15642458,0.27165937,0.0,4.1,7.1
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,18,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,4.0,0,0.0,0.0,30.0,0.0,0.0,-1.141061,0,0.13333334,0.125,0.12,0.2715,0.0,0.4,1.4
00-0033110,T.Higbee,Tyler Higbee,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6kn7vqe0iplpkgmzzv1",LA,2020,19,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,5.0,0,0.0,0.0,5.0,0.0,0.0,-0.70045495,0,1.0,0.07692308,0.03521127,0.1400325,0.0,0.5,2.5
00-0033111,P.Cooper,Pharoh Cooper,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mnsqfcfqiehw5aocr1lg",CAR,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,12.0,0,0.0,0.0,8.0,4.0,1.0,0.59215295,0,1.5,0.029411765,0.037209302,0.07016416,0.0,1.2,2.2
00-0033111,P.Cooper,Pharoh Cooper,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mnsqfcfqiehw5aocr1lg",CAR,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,52.0,0,0.0,0.0,30.0,22.0,2.0,3.0119069,0,1.7333333,0.07692308,0.13043478,0.20668897,0.0,5.2,8.2
00-0033111,P.Cooper,Pharoh Cooper,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mnsqfcfqiehw5aocr1lg",CAR,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.6113589,0,0.0,0.029411765,0.020576132,0.05852094,0.0,0.0,0.0
00-0033111,P.Cooper,Pharoh Cooper,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mnsqfcfqiehw5aocr1lg",CAR,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,17.0,0.0,0.0,-0.3419836,0,0.0,0.035714287,0.05862069,0.09460591,0.0,0.0,0.0
00-0033111,P.Cooper,Pharoh Cooper,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mnsqfcfqiehw5aocr1lg",CAR,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,9.0,0,0.0,0.0,19.0,9.0,0.0,0.013743995,0,0.47368422,0.055555556,0.037848607,0.109827355,0.0,0.9,1.9
00-0033112,T.Hemingway,Temarrick Hemingway,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikzbygp007w9gn1rofoo",WAS,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,10.0,0,0.0,0.0,4.0,6.0,1.0,0.8178188,0,2.5,0.035714287,0.03305785,0.07671192,0.0,1.0,2.0
00-0033112,T.Hemingway,Temarrick Hemingway,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikzbygp007w9gn1rofoo",WAS,2020,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-0.8394644,0,0.0,0.04761905,0.016759777,0.083160415,0.0,0.0,0.0
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,17.0,0,0.0,0.0,28.0,0.0,1.0,-0.15192735,0,0.60714287,0.08571429,0.096219935,0.19592538,0.0,1.7,3.7
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,31.0,1,0.0,0.0,25.0,6.0,3.0,2.8521361,0,1.24,0.06779661,0.05353319,0.13916814,0.0,9.1,13.1
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,9.0,0,0.0,0.0,2.0,7.0,0.0,-0.32306775,0,4.5,0.04761905,0.0053619305,0.075181924,0.0,0.9,2.9
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,0.014158567,0,1.25,0.028571429,0.010810811,0.05042471,0.0,0.5,1.5
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,0,0.0,0.0,0.0,-0.44267872,0,1,1,6.0,0,1.0,1.0,10.0,-4.0,0.0,-9.329599,0,0.6,0.03448276,0.048780486,0.08587048,0.0,-1.3,-0.3
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,10.0,0,0.0,0.0,22.0,4.0,1.0,-0.047410537,0,0.45454547,0.07692308,0.06395349,0.16015206,0.0,1.0,2.0
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,54.0,0,0.0,0.0,50.0,14.0,2.0,4.7790956,0,1.08,0.06382979,0.13020833,0.18689051,0.0,5.4,7.4
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,26.0,0.0,0.0,-1.9746919,0,0.0,0.05263158,0.076246336,0.13231981,0.0,0.0,0.0
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-0.5009781,0,0.0,0.02631579,0.06535948,0.08522532,0.0,0.0,0.0
00-0033114,Mi.Thomas,Mike Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sytj4awk8kseyootqzec",CIN,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-1.8899486,0,0.0,0.02631579,0.012158055,0.04798432,0.0,0.0,0.0
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,60.0,1,0.0,0.0,6.0,-0.11554443,0,2,2,5.0,0,0.0,0.0,-6.0,11.0,0.0,-0.99790454,0,-0.8333333,0.054054055,-0.03125,0.05920608,0.0,12.5,14.5
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,86.0,0,0.0,0.0,3.0,-2.4023767,0,2,2,9.0,0,0.0,0.0,-10.0,19.0,0.0,-0.15794672,0,-0.9,0.05882353,-0.031347964,0.06629172,0.0,9.5,11.5
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,73.0,0,0.0,0.0,7.0,2.319498,0,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,0.2984765,0,3.0,0.030303031,0.006369427,0.049913146,0.0,7.9,8.9
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,35.0,0,0.0,0.0,1.0,-2.4902174,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.5,3.5
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,60.0,1,0.0,0.0,3.0,-1.4155715,0,1,1,2.0,0,0.0,0.0,3.0,-1.0,0.0,-0.36595184,0,0.6666667,0.028571429,0.009463723,0.04948175,0.0,12.2,13.2
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,164.0,2,0.0,0.0,6.0,9.44948,0,0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,-2.0723727,0,0.0,0.09090909,0.004347826,0.13940711,0.0,28.4,28.4
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,34.0,0,0.0,0.0,2.0,-2.1818538,0,1,2,7.0,0,0.0,0.0,-1.0,4.0,0.0,-0.20617366,0,-7.0,0.045454547,-0.0025839794,0.066373035,0.0,4.1,5.1
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,100.0,0,1.0,1.0,6.0,-0.88383263,0,1,1,9.0,0,0.0,0.0,4.0,5.0,0.0,0.88861424,0,2.25,0.03125,0.017316017,0.05899621,0.0,8.9,9.9
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,29.0,1,0.0,0.0,4.0,-0.7487775,0,4,5,31.0,0,0.0,0.0,-8.0,39.0,1.0,1.3067575,0,-3.875,0.12820514,-0.029850746,0.17141217,0.0,12.0,16.0
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,22,78.0,2,0.0,0.0,5.0,-3.7691243,0,3,4,15.0,0,0.0,0.0,8.0,7.0,2.0,0.6947406,0,1.875,0.11764706,0.0349345,0.20092474,0.0,21.3,24.3
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,49.0,1,0.0,0.0,3.0,1.7968504,0,2,3,9.0,0,0.0,0.0,-10.0,20.0,0.0,-0.81811136,0,-0.9,0.083333336,-0.045045044,0.093468465,0.0,11.8,13.8
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,23,80.0,1,2.0,0.0,5.0,-1.6897311,0,1,1,10.0,0,0.0,0.0,2.0,8.0,1.0,0.9374899,0,5.0,0.03125,0.011173184,0.05469623,0.0,15.0,16.0
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,26.0,0,0.0,0.0,0.0,-2.5841105,0,2,2,14.0,0,0.0,0.0,-8.0,22.0,0.0,0.8160723,0,-1.75,0.054054055,-0.021978023,0.06569646,0.0,4.0,6.0
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,45.0,1,0.0,0.0,5.0,-0.30614343,0,2,2,5.0,0,0.0,0.0,-3.0,8.0,0.0,-2.0187259,0,-1.6666666,0.04347826,-0.0073349634,0.060082916,0.0,11.0,13.0
00-0033118,K.Drake,Kenyan Drake,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp5apwel9vuk49b4lykn",ARI,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,36.0,0,0.0,0.0,3.0,-2.2783399,0,3,3,15.0,0,0.0,0.0,-4.0,19.0,1.0,-0.25818115,0,-3.75,0.11111111,-0.018779343,0.15352112,0.0,5.1,8.1
00-0033119,J.Brissett,Jacoby Brissett,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z12an2n54jj6ycouwg9h",IND,2020,1,REG,0,0,0.0,0,0.0,1.0,6.0,0,0,0.0,0.0,0.0,-1.9841769,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0
00-0033119,J.Brissett,Jacoby Brissett,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z12an2n54jj6ycouwg9h",IND,2020,3,REG,2,4,17.0,0,0.0,0.0,-0.0,0,0,7.0,18.0,1.0,-0.4162067,0,2.4285715,,2,0.0,0,0.0,0.0,0.0,-3.6178405,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.68,0.68
